ProductCode,TierID,PlanCode,PlanName,Age,InsuredPattern,SumInsured,Tenure,Rate
HSP   ,1,NSS01071            ,SilverSmart                   ,69,1000,400000,1,39841
HSP   ,1,NSS01072            ,SilverSmart                   ,70,1000,400000,1,39841
HSP   ,1,NSS01073            ,SilverSmart                   ,71,1000,400000,1,51056
HSP   ,1,NSS01074            ,SilverSmart                   ,72,1000,400000,1,51056
HSP   ,1,NSS01075            ,SilverSmart                   ,73,1000,400000,1,51056
HSP   ,1,NSS01076            ,SilverSmart                   ,74,1000,400000,1,51056
HSP   ,1,NSS01077            ,SilverSmart                   ,75,1000,400000,1,51056
HSP   ,1,NSS01078            ,SilverSmart                   ,76,1000,400000,1,51056
HSP   ,1,NSS01079            ,SilverSmart                   ,77,1000,400000,1,51056
HSP   ,1,NSS01080            ,SilverSmart                   ,78,1000,400000,1,51056
HSP   ,1,NSS01081            ,SilverSmart                   ,79,1000,400000,1,51056
HSP   ,1,NSS01082            ,SilverSmart                   ,80,1000,400000,1,51056
HSP   ,1,NSS01083            ,SilverSmart                   ,81,1000,400000,1,51056
HSP   ,1,NSS01084            ,SilverSmart                   ,82,1000,400000,1,51056
HSP   ,1,NSS01085            ,SilverSmart                   ,83,1000,400000,1,51056
HSP   ,1,NSS01086            ,SilverSmart                   ,84,1000,400000,1,51056
HSP   ,1,NSS01087            ,SilverSmart                   ,85,1000,400000,1,51056
HSP   ,1,NSS01088            ,SilverSmart                   ,86,1000,400000,1,51056
HSP   ,1,NSS01089            ,SilverSmart                   ,87,1000,400000,1,51056
HSP   ,1,NSS01090            ,SilverSmart                   ,88,1000,400000,1,51056
HSP   ,1,NSS01091            ,SilverSmart                   ,89,1000,400000,1,51056
HSP   ,1,NSS01092            ,SilverSmart                   ,90,1000,400000,1,51056
HSP   ,1,NSS01093            ,SilverSmart                   ,0,1000,500000,1,7073
HSP   ,1,NSS01094            ,SilverSmart                   ,1,1000,500000,1,7073
HSP   ,1,NSS01095            ,SilverSmart                   ,2,1000,500000,1,7073
HSP   ,1,NSS01096            ,SilverSmart                   ,3,1000,500000,1,7073
HSP   ,1,NSS01097            ,SilverSmart                   ,4,1000,500000,1,7073
HSP   ,1,NSS01098            ,SilverSmart                   ,5,1000,500000,1,7073
HSP   ,1,NSS01099            ,SilverSmart                   ,6,1000,500000,1,7073
HSP   ,1,NSS01100            ,SilverSmart                   ,7,1000,500000,1,7073
HSP   ,1,NSS01101            ,SilverSmart                   ,8,1000,500000,1,7073
HSP   ,1,NSS01102            ,SilverSmart                   ,9,1000,500000,1,7073
HSP   ,1,NSS01103            ,SilverSmart                   ,10,1000,500000,1,7073
HSP   ,1,NSS01104            ,SilverSmart                   ,11,1000,500000,1,7073
HSP   ,1,NSS01105            ,SilverSmart                   ,12,1000,500000,1,7073
HSP   ,1,NSS01106            ,SilverSmart                   ,13,1000,500000,1,7073
HSP   ,1,NSS01107            ,SilverSmart                   ,14,1000,500000,1,7073
HSP   ,1,NSS01108            ,SilverSmart                   ,15,1000,500000,1,7073
HSP   ,1,NSS01109            ,SilverSmart                   ,16,1000,500000,1,7073
HSP   ,1,NSS01110            ,SilverSmart                   ,17,1000,500000,1,7073
HSP   ,1,NSS01111            ,SilverSmart                   ,18,1000,500000,1,9441
HSP   ,1,NSS01112            ,SilverSmart                   ,19,1000,500000,1,9441
HSP   ,1,NSS01113            ,SilverSmart                   ,20,1000,500000,1,9441
HSP   ,1,NSS01114            ,SilverSmart                   ,21,1000,500000,1,9441
HSP   ,1,NSS01115            ,SilverSmart                   ,22,1000,500000,1,9441
HSP   ,1,NSS01116            ,SilverSmart                   ,23,1000,500000,1,9441
HSP   ,1,NSS01117            ,SilverSmart                   ,24,1000,500000,1,9441
HSP   ,1,NSS01118            ,SilverSmart                   ,25,1000,500000,1,9441
HSP   ,1,NSS01119            ,SilverSmart                   ,26,1000,500000,1,9441
HSP   ,1,NSS01120            ,SilverSmart                   ,27,1000,500000,1,9441
HSP   ,1,NSS01121            ,SilverSmart                   ,28,1000,500000,1,9441
HSP   ,1,NSS01122            ,SilverSmart                   ,29,1000,500000,1,9441
HSP   ,1,NSS01123            ,SilverSmart                   ,30,1000,500000,1,9441
HSP   ,1,NSS01124            ,SilverSmart                   ,31,1000,500000,1,9441
HSP   ,1,NSS01125            ,SilverSmart                   ,32,1000,500000,1,9441
HSP   ,1,NSS01126            ,SilverSmart                   ,33,1000,500000,1,9441
HSP   ,1,NSS01127            ,SilverSmart                   ,34,1000,500000,1,9441
HSP   ,1,NSS01128            ,SilverSmart                   ,35,1000,500000,1,9441
HSP   ,1,NSS01129            ,SilverSmart                   ,36,1000,500000,1,11230
HSP   ,1,NSS01130            ,SilverSmart                   ,37,1000,500000,1,11230
HSP   ,1,NSS01131            ,SilverSmart                   ,38,1000,500000,1,11230
HSP   ,1,NSS01132            ,SilverSmart                   ,39,1000,500000,1,11230
HSP   ,1,NSS01133            ,SilverSmart                   ,40,1000,500000,1,11230
HSP   ,1,NSS01134            ,SilverSmart                   ,41,1000,500000,1,11230
HSP   ,1,NSS01135            ,SilverSmart                   ,42,1000,500000,1,11230
HSP   ,1,NSS01136            ,SilverSmart                   ,43,1000,500000,1,11230
HSP   ,1,NSS01137            ,SilverSmart                   ,44,1000,500000,1,11230
HSP   ,1,NSS01138            ,SilverSmart                   ,45,1000,500000,1,11230
HSP   ,1,NSS01139            ,SilverSmart                   ,46,1000,500000,1,14676
HSP   ,1,NSS01140            ,SilverSmart                   ,47,1000,500000,1,14676
HSP   ,1,NSS01141            ,SilverSmart                   ,48,1000,500000,1,14676
HSP   ,1,NSS01142            ,SilverSmart                   ,49,1000,500000,1,14676
HSP   ,1,NSS01143            ,SilverSmart                   ,50,1000,500000,1,14676
HSP   ,1,NSS01144            ,SilverSmart                   ,51,1000,500000,1,19422
HSP   ,1,NSS01145            ,SilverSmart                   ,52,1000,500000,1,19422
HSP   ,1,NSS01146            ,SilverSmart                   ,53,1000,500000,1,19422
HSP   ,1,NSS01147            ,SilverSmart                   ,54,1000,500000,1,19422
HSP   ,1,NSS01148            ,SilverSmart                   ,55,1000,500000,1,19422
HSP   ,1,NSS01149            ,SilverSmart                   ,56,1000,500000,1,23485
HSP   ,1,NSS01150            ,SilverSmart                   ,57,1000,500000,1,23485
HSP   ,1,NSS01151            ,SilverSmart                   ,58,1000,500000,1,23485
HSP   ,1,NSS01152            ,SilverSmart                   ,59,1000,500000,1,23485
HSP   ,1,NSS01153            ,SilverSmart                   ,60,1000,500000,1,23485
HSP   ,1,NSS01154            ,SilverSmart                   ,61,1000,500000,1,31994
HSP   ,1,NSS01155            ,SilverSmart                   ,62,1000,500000,1,31994
HSP   ,1,NSS01156            ,SilverSmart                   ,63,1000,500000,1,31994
HSP   ,1,NSS01157            ,SilverSmart                   ,64,1000,500000,1,31994
HSP   ,1,NSS01158            ,SilverSmart                   ,65,1000,500000,1,31994
HSP   ,1,NSS01159            ,SilverSmart                   ,66,1000,500000,1,40869
HSP   ,1,NSS01160            ,SilverSmart                   ,67,1000,500000,1,40869
HSP   ,1,NSS01161            ,SilverSmart                   ,68,1000,500000,1,40869
HSP   ,1,NSS01162            ,SilverSmart                   ,69,1000,500000,1,40869
HSP   ,1,NSS01163            ,SilverSmart                   ,70,1000,500000,1,40869
HSP   ,1,NSS01164            ,SilverSmart                   ,71,1000,500000,1,52338
HSP   ,1,NSS01165            ,SilverSmart                   ,72,1000,500000,1,52338
HSP   ,1,NSS01166            ,SilverSmart                   ,73,1000,500000,1,52338
HSP   ,1,NSS01167            ,SilverSmart                   ,74,1000,500000,1,52338
HSP   ,1,NSS01168            ,SilverSmart                   ,75,1000,500000,1,52338
HSP   ,1,NSS01169            ,SilverSmart                   ,76,1000,500000,1,52338
HSP   ,1,NSS01170            ,SilverSmart                   ,77,1000,500000,1,52338
HSP   ,1,NSS01171            ,SilverSmart                   ,78,1000,500000,1,52338
HSP   ,1,NSS01172            ,SilverSmart                   ,79,1000,500000,1,52338
HSP   ,1,NSS01173            ,SilverSmart                   ,80,1000,500000,1,52338
HSP   ,1,NSS01174            ,SilverSmart                   ,81,1000,500000,1,52338
HSP   ,1,NSS01175            ,SilverSmart                   ,82,1000,500000,1,52338
HSP   ,1,NSS01176            ,SilverSmart                   ,83,1000,500000,1,52338
HSP   ,1,NSS01177            ,SilverSmart                   ,84,1000,500000,1,52338
HSP   ,1,NSS01178            ,SilverSmart                   ,85,1000,500000,1,52338
HSP   ,1,NSS01179            ,SilverSmart                   ,86,1000,500000,1,52338
HSP   ,1,NSS01180            ,SilverSmart                   ,87,1000,500000,1,52338
HSP   ,1,NSS01181            ,SilverSmart                   ,88,1000,500000,1,52338
HSP   ,1,NSS01182            ,SilverSmart                   ,89,1000,500000,1,52338
HSP   ,1,NSS01183            ,SilverSmart                   ,90,1000,500000,1,52338
HSP   ,2,NSS01184            ,SilverSmart                   ,0,1000,500000,1,5715
HSP   ,2,NSS01185            ,SilverSmart                   ,1,1000,500000,1,5715
HSP   ,2,NSS01186            ,SilverSmart                   ,2,1000,500000,1,5715
HSP   ,2,NSS01187            ,SilverSmart                   ,3,1000,500000,1,5715
HSP   ,2,NSS01188            ,SilverSmart                   ,4,1000,500000,1,5715
HSP   ,2,NSS01189            ,SilverSmart                   ,5,1000,500000,1,5715
HSP   ,2,NSS01190            ,SilverSmart                   ,6,1000,500000,1,5715
HSP   ,2,NSS01191            ,SilverSmart                   ,7,1000,500000,1,5715
HSP   ,2,NSS01192            ,SilverSmart                   ,8,1000,500000,1,5715
HSP   ,2,NSS01193            ,SilverSmart                   ,9,1000,500000,1,5715
HSP   ,2,NSS01194            ,SilverSmart                   ,10,1000,500000,1,5715
HSP   ,2,NSS01195            ,SilverSmart                   ,11,1000,500000,1,5715
HSP   ,2,NSS01196            ,SilverSmart                   ,12,1000,500000,1,5715
HSP   ,2,NSS01197            ,SilverSmart                   ,13,1000,500000,1,5715
HSP   ,2,NSS01198            ,SilverSmart                   ,14,1000,500000,1,5715
HSP   ,2,NSS01199            ,SilverSmart                   ,15,1000,500000,1,5715
HSP   ,2,NSS01200            ,SilverSmart                   ,16,1000,500000,1,5715
HSP   ,2,NSS01201            ,SilverSmart                   ,17,1000,500000,1,5715
HSP   ,2,NSS01202            ,SilverSmart                   ,18,1000,500000,1,7270
HSP   ,2,NSS01203            ,SilverSmart                   ,19,1000,500000,1,7270
HSP   ,2,NSS01204            ,SilverSmart                   ,20,1000,500000,1,7270
HSP   ,2,NSS01205            ,SilverSmart                   ,21,1000,500000,1,7270
HSP   ,2,NSS01206            ,SilverSmart                   ,22,1000,500000,1,7270
HSP   ,2,NSS01207            ,SilverSmart                   ,23,1000,500000,1,7270
HSP   ,2,NSS01208            ,SilverSmart                   ,24,1000,500000,1,7270
HSP   ,2,NSS01209            ,SilverSmart                   ,25,1000,500000,1,7270
HSP   ,2,NSS01210            ,SilverSmart                   ,26,1000,500000,1,7270
HSP   ,2,NSS01211            ,SilverSmart                   ,27,1000,500000,1,7270
HSP   ,2,NSS01212            ,SilverSmart                   ,28,1000,500000,1,7270
HSP   ,2,NSS01213            ,SilverSmart                   ,29,1000,500000,1,7270
HSP   ,2,NSS01214            ,SilverSmart                   ,30,1000,500000,1,7270
HSP   ,2,NSS01215            ,SilverSmart                   ,31,1000,500000,1,7270
HSP   ,2,NSS01216            ,SilverSmart                   ,32,1000,500000,1,7270
HSP   ,2,NSS01217            ,SilverSmart                   ,33,1000,500000,1,7270
HSP   ,2,NSS01218            ,SilverSmart                   ,34,1000,500000,1,7270
HSP   ,2,NSS01219            ,SilverSmart                   ,35,1000,500000,1,7270
HSP   ,2,NSS01220            ,SilverSmart                   ,36,1000,500000,1,8826
HSP   ,2,NSS01221            ,SilverSmart                   ,37,1000,500000,1,8826
HSP   ,2,NSS01222            ,SilverSmart                   ,38,1000,500000,1,8826
HSP   ,2,NSS01223            ,SilverSmart                   ,39,1000,500000,1,8826
HSP   ,2,NSS01224            ,SilverSmart                   ,40,1000,500000,1,8826
HSP   ,2,NSS01225            ,SilverSmart                   ,41,1000,500000,1,8826
HSP   ,2,NSS01226            ,SilverSmart                   ,42,1000,500000,1,8826
HSP   ,2,NSS01227            ,SilverSmart                   ,43,1000,500000,1,8826
HSP   ,2,NSS01228            ,SilverSmart                   ,44,1000,500000,1,8826
HSP   ,2,NSS01229            ,SilverSmart                   ,45,1000,500000,1,8826
HSP   ,2,NSS01230            ,SilverSmart                   ,46,1000,500000,1,11618
HSP   ,2,NSS01231            ,SilverSmart                   ,47,1000,500000,1,11618
HSP   ,2,NSS01232            ,SilverSmart                   ,48,1000,500000,1,11618
HSP   ,2,NSS01233            ,SilverSmart                   ,49,1000,500000,1,11618
HSP   ,2,NSS01234            ,SilverSmart                   ,50,1000,500000,1,11618
HSP   ,2,NSS01235            ,SilverSmart                   ,51,1000,500000,1,15362
HSP   ,2,NSS01236            ,SilverSmart                   ,52,1000,500000,1,15362
HSP   ,2,NSS01237            ,SilverSmart                   ,53,1000,500000,1,15362
HSP   ,2,NSS01238            ,SilverSmart                   ,54,1000,500000,1,15362
HSP   ,2,NSS01239            ,SilverSmart                   ,55,1000,500000,1,15362
HSP   ,2,NSS01240            ,SilverSmart                   ,56,1000,500000,1,18602
HSP   ,2,NSS01241            ,SilverSmart                   ,57,1000,500000,1,18602
HSP   ,2,NSS01242            ,SilverSmart                   ,58,1000,500000,1,18602
HSP   ,2,NSS01243            ,SilverSmart                   ,59,1000,500000,1,18602
HSP   ,2,NSS01244            ,SilverSmart                   ,60,1000,500000,1,18602
HSP   ,2,NSS01245            ,SilverSmart                   ,61,1000,500000,1,25320
HSP   ,2,NSS01246            ,SilverSmart                   ,62,1000,500000,1,25320
HSP   ,2,NSS01247            ,SilverSmart                   ,63,1000,500000,1,25320
HSP   ,2,NSS01248            ,SilverSmart                   ,64,1000,500000,1,25320
HSP   ,2,NSS01249            ,SilverSmart                   ,65,1000,500000,1,25320
HSP   ,2,NSS01250            ,SilverSmart                   ,66,1000,500000,1,32026
HSP   ,2,NSS01251            ,SilverSmart                   ,67,1000,500000,1,32026
HSP   ,2,NSS01252            ,SilverSmart                   ,68,1000,500000,1,32026
HSP   ,2,NSS01253            ,SilverSmart                   ,69,1000,500000,1,32026
HSP   ,2,NSS01254            ,SilverSmart                   ,70,1000,500000,1,32026
HSP   ,2,NSS01255            ,SilverSmart                   ,71,1000,500000,1,40968
HSP   ,2,NSS01256            ,SilverSmart                   ,72,1000,500000,1,40968
HSP   ,2,NSS01257            ,SilverSmart                   ,73,1000,500000,1,40968
HSP   ,2,NSS01258            ,SilverSmart                   ,74,1000,500000,1,40968
HSP   ,2,NSS01259            ,SilverSmart                   ,75,1000,500000,1,40968
HSP   ,2,NSS01260            ,SilverSmart                   ,76,1000,500000,1,40968
HSP   ,2,NSS01261            ,SilverSmart                   ,77,1000,500000,1,40968
HSP   ,2,NSS01262            ,SilverSmart                   ,78,1000,500000,1,40968
HSP   ,2,NSS01263            ,SilverSmart                   ,79,1000,500000,1,40968
HSP   ,2,NSS01264            ,SilverSmart                   ,80,1000,500000,1,40968
HSP   ,2,NSS01265            ,SilverSmart                   ,81,1000,500000,1,40968
HSP   ,2,NSS01266            ,SilverSmart                   ,82,1000,500000,1,40968
HSP   ,2,NSS01267            ,SilverSmart                   ,83,1000,500000,1,40968
HSP   ,2,NSS01268            ,SilverSmart                   ,84,1000,500000,1,40968
HSP   ,2,NSS01269            ,SilverSmart                   ,85,1000,500000,1,40968
HSP   ,2,NSS01270            ,SilverSmart                   ,86,1000,500000,1,40968
HSP   ,2,NSS01271            ,SilverSmart                   ,87,1000,500000,1,40968
HSP   ,2,NSS01272            ,SilverSmart                   ,88,1000,500000,1,40968
HSP   ,2,NSS01273            ,SilverSmart                   ,89,1000,500000,1,40968
HSP   ,2,NSS01274            ,SilverSmart                   ,90,1000,500000,1,40968
HSP   ,1,NSS01275            ,SilverSmart                   ,0,1000,500000,2,14146
HSP   ,1,NSS01276            ,SilverSmart                   ,1,1000,500000,2,14146
HSP   ,1,NSS01277            ,SilverSmart                   ,2,1000,500000,2,14146
HSP   ,1,NSS01278            ,SilverSmart                   ,3,1000,500000,2,14146
HSP   ,1,NSS01279            ,SilverSmart                   ,4,1000,500000,2,14146
HSP   ,1,NSS01280            ,SilverSmart                   ,5,1000,500000,2,14146
HSP   ,1,NSS01281            ,SilverSmart                   ,6,1000,500000,2,14146
HSP   ,1,NSS01282            ,SilverSmart                   ,7,1000,500000,2,14146
HSP   ,1,NSS01283            ,SilverSmart                   ,8,1000,500000,2,14146
HSP   ,1,NSS01284            ,SilverSmart                   ,9,1000,500000,2,14146
HSP   ,1,NSS01285            ,SilverSmart                   ,10,1000,500000,2,14146
HSP   ,1,NSS01286            ,SilverSmart                   ,11,1000,500000,2,14146
HSP   ,1,NSS01287            ,SilverSmart                   ,12,1000,500000,2,14146
HSP   ,1,NSS01288            ,SilverSmart                   ,13,1000,500000,2,14146
HSP   ,1,NSS01289            ,SilverSmart                   ,14,1000,500000,2,14146
HSP   ,1,NSS01290            ,SilverSmart                   ,15,1000,500000,2,14146
HSP   ,1,NSS01291            ,SilverSmart                   ,16,1000,500000,2,14146
HSP   ,1,NSS01292            ,SilverSmart                   ,17,1000,500000,2,16514
HSP   ,1,NSS01293            ,SilverSmart                   ,18,1000,500000,2,18882
HSP   ,1,NSS01294            ,SilverSmart                   ,19,1000,500000,2,18882
HSP   ,1,NSS01295            ,SilverSmart                   ,20,1000,500000,2,18882
HSP   ,1,NSS01296            ,SilverSmart                   ,21,1000,500000,2,18882
HSP   ,1,NSS01297            ,SilverSmart                   ,22,1000,500000,2,18882
HSP   ,1,NSS01298            ,SilverSmart                   ,23,1000,500000,2,18882
HSP   ,1,NSS01299            ,SilverSmart                   ,24,1000,500000,2,18882
HSP   ,1,NSS01300            ,SilverSmart                   ,25,1000,500000,2,18882
HSP   ,1,NSS01301            ,SilverSmart                   ,26,1000,500000,2,18882
HSP   ,1,NSS01302            ,SilverSmart                   ,27,1000,500000,2,18882
HSP   ,1,NSS01303            ,SilverSmart                   ,28,1000,500000,2,18882
HSP   ,1,NSS01304            ,SilverSmart                   ,29,1000,500000,2,18882
HSP   ,1,NSS01305            ,SilverSmart                   ,30,1000,500000,2,18882
HSP   ,1,NSS01306            ,SilverSmart                   ,31,1000,500000,2,18882
HSP   ,1,NSS01307            ,SilverSmart                   ,32,1000,500000,2,18882
HSP   ,1,NSS01308            ,SilverSmart                   ,33,1000,500000,2,18882
HSP   ,1,NSS01309            ,SilverSmart                   ,34,1000,500000,2,18882
HSP   ,1,NSS01310            ,SilverSmart                   ,35,1000,500000,2,20671
HSP   ,1,NSS01311            ,SilverSmart                   ,36,1000,500000,2,22460
HSP   ,1,NSS01312            ,SilverSmart                   ,37,1000,500000,2,22460
HSP   ,1,NSS01313            ,SilverSmart                   ,38,1000,500000,2,22460
HSP   ,1,NSS01314            ,SilverSmart                   ,39,1000,500000,2,22460
HSP   ,1,NSS01315            ,SilverSmart                   ,40,1000,500000,2,22460
HSP   ,1,NSS01316            ,SilverSmart                   ,41,1000,500000,2,22460
HSP   ,1,NSS01317            ,SilverSmart                   ,42,1000,500000,2,22460
HSP   ,1,NSS01318            ,SilverSmart                   ,43,1000,500000,2,22460
HSP   ,1,NSS01319            ,SilverSmart                   ,44,1000,500000,2,22460
HSP   ,1,NSS01320            ,SilverSmart                   ,45,1000,500000,2,25906
HSP   ,1,NSS01321            ,SilverSmart                   ,46,1000,500000,2,29352
HSP   ,1,NSS01322            ,SilverSmart                   ,47,1000,500000,2,29352
HSP   ,1,NSS01323            ,SilverSmart                   ,48,1000,500000,2,29352
HSP   ,1,NSS01324            ,SilverSmart                   ,49,1000,500000,2,29352
HSP   ,1,NSS01325            ,SilverSmart                   ,50,1000,500000,2,34098
HSP   ,1,NSS01326            ,SilverSmart                   ,51,1000,500000,2,38844
HSP   ,1,NSS01327            ,SilverSmart                   ,52,1000,500000,2,38844
HSP   ,1,NSS01328            ,SilverSmart                   ,53,1000,500000,2,38844
HSP   ,1,NSS01329            ,SilverSmart                   ,54,1000,500000,2,38844
HSP   ,1,NSS01330            ,SilverSmart                   ,55,1000,500000,2,42907
HSP   ,1,NSS01331            ,SilverSmart                   ,56,1000,500000,2,46970
HSP   ,1,NSS01332            ,SilverSmart                   ,57,1000,500000,2,46970
HSP   ,1,NSS01333            ,SilverSmart                   ,58,1000,500000,2,46970
HSP   ,1,NSS01334            ,SilverSmart                   ,59,1000,500000,2,46970
HSP   ,1,NSS01335            ,SilverSmart                   ,60,1000,500000,2,55479
HSP   ,1,NSS01336            ,SilverSmart                   ,61,1000,500000,2,63988
HSP   ,1,NSS01337            ,SilverSmart                   ,62,1000,500000,2,63988
HSP   ,1,NSS01338            ,SilverSmart                   ,63,1000,500000,2,63988
HSP   ,1,NSS01339            ,SilverSmart                   ,64,1000,500000,2,63988
HSP   ,1,NSS01340            ,SilverSmart                   ,65,1000,500000,2,72863
HSP   ,1,NSS01341            ,SilverSmart                   ,66,1000,500000,2,81738
HSP   ,1,NSS01342            ,SilverSmart                   ,67,1000,500000,2,81738
HSP   ,1,NSS01343            ,SilverSmart                   ,68,1000,500000,2,81738
HSP   ,1,NSS01344            ,SilverSmart                   ,69,1000,500000,2,81738
HSP   ,1,NSS01345            ,SilverSmart                   ,70,1000,500000,2,93207
HSP   ,1,NSS01346            ,SilverSmart                   ,71,1000,500000,2,104676
HSP   ,1,NSS01347            ,SilverSmart                   ,72,1000,500000,2,104676
HSP   ,1,NSS01348            ,SilverSmart                   ,73,1000,500000,2,104676
HSP   ,1,NSS01349            ,SilverSmart                   ,74,1000,500000,2,104676
HSP   ,1,NSS01350            ,SilverSmart                   ,75,1000,500000,2,104676
HSP   ,1,NSS01351            ,SilverSmart                   ,76,1000,500000,2,104676
HSP   ,1,NSS01352            ,SilverSmart                   ,77,1000,500000,2,104676
HSP   ,1,NSS01353            ,SilverSmart                   ,78,1000,500000,2,104676
HSP   ,1,NSS01354            ,SilverSmart                   ,79,1000,500000,2,104676
HSP   ,1,NSS01355            ,SilverSmart                   ,80,1000,500000,2,104676
HSP   ,1,NSS01356            ,SilverSmart                   ,81,1000,500000,2,104676
HSP   ,1,NSS01357            ,SilverSmart                   ,82,1000,500000,2,104676
HSP   ,1,NSS01358            ,SilverSmart                   ,83,1000,500000,2,104676
HSP   ,1,NSS01359            ,SilverSmart                   ,84,1000,500000,2,104676
HSP   ,1,NSS01360            ,SilverSmart                   ,85,1000,500000,2,104676
HSP   ,1,NSS01361            ,SilverSmart                   ,86,1000,500000,2,104676
HSP   ,1,NSS01362            ,SilverSmart                   ,87,1000,500000,2,104676
HSP   ,1,NSS01363            ,SilverSmart                   ,88,1000,500000,2,104676
HSP   ,1,NSS01364            ,SilverSmart                   ,89,1000,500000,2,104676
HSP   ,1,NSS01365            ,SilverSmart                   ,90,1000,500000,2,104676
HSP   ,2,NSS01366            ,SilverSmart                   ,0,1000,500000,2,11430
HSP   ,2,NSS01367            ,SilverSmart                   ,1,1000,500000,2,11430
HSP   ,2,NSS01368            ,SilverSmart                   ,2,1000,500000,2,11430
HSP   ,2,NSS01369            ,SilverSmart                   ,3,1000,500000,2,11430
HSP   ,2,NSS01370            ,SilverSmart                   ,4,1000,500000,2,11430
HSP   ,2,NSS01371            ,SilverSmart                   ,5,1000,500000,2,11430
HSP   ,2,NSS01372            ,SilverSmart                   ,6,1000,500000,2,11430
HSP   ,2,NSS01373            ,SilverSmart                   ,7,1000,500000,2,11430
HSP   ,2,NSS01374            ,SilverSmart                   ,8,1000,500000,2,11430
HSP   ,2,NSS01375            ,SilverSmart                   ,9,1000,500000,2,11430
HSP   ,2,NSS01376            ,SilverSmart                   ,10,1000,500000,2,11430
HSP   ,2,NSS01377            ,SilverSmart                   ,11,1000,500000,2,11430
HSP   ,2,NSS01378            ,SilverSmart                   ,12,1000,500000,2,11430
HSP   ,2,NSS01379            ,SilverSmart                   ,13,1000,500000,2,11430
HSP   ,2,NSS01380            ,SilverSmart                   ,14,1000,500000,2,11430
HSP   ,2,NSS01381            ,SilverSmart                   ,15,1000,500000,2,11430
HSP   ,2,NSS01382            ,SilverSmart                   ,16,1000,500000,2,11430
HSP   ,2,NSS01383            ,SilverSmart                   ,17,1000,500000,2,12985
HSP   ,2,NSS01384            ,SilverSmart                   ,18,1000,500000,2,14540
HSP   ,2,NSS01385            ,SilverSmart                   ,19,1000,500000,2,14540
HSP   ,2,NSS01386            ,SilverSmart                   ,20,1000,500000,2,14540
HSP   ,2,NSS01387            ,SilverSmart                   ,21,1000,500000,2,14540
HSP   ,2,NSS01388            ,SilverSmart                   ,22,1000,500000,2,14540
HSP   ,2,NSS01389            ,SilverSmart                   ,23,1000,500000,2,14540
HSP   ,2,NSS01390            ,SilverSmart                   ,24,1000,500000,2,14540
HSP   ,2,NSS01391            ,SilverSmart                   ,25,1000,500000,2,14540
HSP   ,2,NSS01392            ,SilverSmart                   ,26,1000,500000,2,14540
HSP   ,2,NSS01393            ,SilverSmart                   ,27,1000,500000,2,14540
HSP   ,2,NSS01394            ,SilverSmart                   ,28,1000,500000,2,14540
HSP   ,2,NSS01395            ,SilverSmart                   ,29,1000,500000,2,14540
HSP   ,2,NSS01396            ,SilverSmart                   ,30,1000,500000,2,14540
HSP   ,2,NSS01397            ,SilverSmart                   ,31,1000,500000,2,14540
HSP   ,2,NSS01398            ,SilverSmart                   ,32,1000,500000,2,14540
HSP   ,2,NSS01399            ,SilverSmart                   ,33,1000,500000,2,14540
HSP   ,2,NSS01400            ,SilverSmart                   ,34,1000,500000,2,14540
HSP   ,2,NSS01401            ,SilverSmart                   ,35,1000,500000,2,16096
HSP   ,2,NSS01402            ,SilverSmart                   ,36,1000,500000,2,17652
HSP   ,2,NSS01403            ,SilverSmart                   ,37,1000,500000,2,17652
HSP   ,2,NSS01404            ,SilverSmart                   ,38,1000,500000,2,17652
HSP   ,2,NSS01405            ,SilverSmart                   ,39,1000,500000,2,17652
HSP   ,2,NSS01406            ,SilverSmart                   ,40,1000,500000,2,17652
HSP   ,2,NSS01407            ,SilverSmart                   ,41,1000,500000,2,17652
HSP   ,2,NSS01408            ,SilverSmart                   ,42,1000,500000,2,17652
HSP   ,2,NSS01409            ,SilverSmart                   ,43,1000,500000,2,17652
HSP   ,2,NSS01410            ,SilverSmart                   ,44,1000,500000,2,17652
HSP   ,2,NSS01411            ,SilverSmart                   ,45,1000,500000,2,20444
HSP   ,2,NSS01412            ,SilverSmart                   ,46,1000,500000,2,23236
HSP   ,2,NSS01413            ,SilverSmart                   ,47,1000,500000,2,23236
HSP   ,2,NSS01414            ,SilverSmart                   ,48,1000,500000,2,23236
HSP   ,2,NSS01415            ,SilverSmart                   ,49,1000,500000,2,23236
HSP   ,2,NSS01416            ,SilverSmart                   ,50,1000,500000,2,26980
HSP   ,2,NSS01417            ,SilverSmart                   ,51,1000,500000,2,30724
HSP   ,2,NSS01418            ,SilverSmart                   ,52,1000,500000,2,30724
HSP   ,2,NSS01419            ,SilverSmart                   ,53,1000,500000,2,30724
HSP   ,2,NSS01420            ,SilverSmart                   ,54,1000,500000,2,30724
HSP   ,2,NSS01421            ,SilverSmart                   ,55,1000,500000,2,33964
HSP   ,2,NSS01422            ,SilverSmart                   ,56,1000,500000,2,37204
HSP   ,2,NSS01423            ,SilverSmart                   ,57,1000,500000,2,37204
HSP   ,2,NSS01424            ,SilverSmart                   ,58,1000,500000,2,37204
HSP   ,2,NSS01425            ,SilverSmart                   ,59,1000,500000,2,37204
HSP   ,2,NSS01426            ,SilverSmart                   ,60,1000,500000,2,43922
HSP   ,2,NSS01427            ,SilverSmart                   ,61,1000,500000,2,50640
